name,brand_name,original_price,discounted_price,rating_number,reviews_number,makeup_type,skin_type,texture
كالا ميك اب بودرة منثورة لتثبيت المكياج - CM-51,CALLA Makeup,70,28.0,4.9,244,بودرة تثبيت,Not Available,بودرة حرة
كالا ميك اب بودرة منثورة شفافة لتثبيت المكياج - CM-55,CALLA Makeup,70,28.0,4.9,1252,بودرة تثبيت,Not Available,بودرة حرة
كالا ميك اب جل مثبت حواجب انريل جلو- شفاف,CALLA Makeup,60,19.0,4.9,64,الحواجب,Not Available,جــل
توب فيس فرشاة بودرة - F01,Topface,40,14.0,5,113,Not Available,Not Available,Not Available
ريل تكنيك فرشاة الترا بلش للبلاشر,Real Techniques,33,0.0,4.9,119,Not Available,Not Available,Not Available
لابيلو مرطب وأحمر شفاه بوبي ريد كرايون - 3جم,Labello,38.47,36.9,5,22,أحمر شفاه,جافة,Not Available
كالا ميك اب مجموعة أحمر شفاه روج - 4ألوان - CM-404,CALLA Makeup,150,95.0,5,105,أحمر شفاه,Not Available,كريمي
نوت كوزمتيك قلوس ملمع شفاه مينيرال,NOTE Cosmetique,29.01,21.76,0,0,أحمر شفاه - ملمع الشفاه,Not Available,سائل
كالا ميك اب قلوس ملمع شفاه - CM801,CALLA Makeup,19,16.9,4.9,82,ملمع الشفاه,Not Available,سائل
كحل سائل فيفد برايتس من نيكس - 04 اون ريد,NYX,55,0.0,5,1,محدد العين,Not Available,سائل
بخاخ برايم أند فيكس منعش ومثبت للمكياج من كيكو - 70مل,KIKO Milano,89,0.0,5,34,ضد الماء,Not Available,بخاخ - مائي
اضاءة هايلايتر كيلاوات فري ستايل من فنتي بيوتي - ميتال مون,FENTY BEAUTY,199,0.0,5,3,إضاءة,Not Available,بودرة
قلم تحديد الحواجب سوبرلاست 24 ساعة بوميد مقاوم للماء من ايسنس - 30,essence,12.65,10.75,5,26,الحواجب,Not Available,Not Available
ميبلين لاش سينسيشنال مالتيبلاينق ماسكرا - أسود داكن,Maybelline,77,0.0,5,26,ماسكارا,Not Available,سائل
مجموعة ظلال العيون بلومينج وينجز من ايسنس - 04,essence,58,44.08,4.9,46,ظلال العيون,Not Available,بودرة
أحمر شفاه روج جلوسي دريم شير من كيكو,KIKO Milano,79,0.0,4.9,39,أحمر شفاه,Not Available,كريمي
كالا ميك اب احمر شفاه روج كريمي - CM-82,CALLA Makeup,50,15.0,4.9,933,أحمر شفاه,Not Available,كريمي
ماسكرا سينستيف بت واو فوليوم من ايسنس - أسود,essence,22,18.7,4.9,31,ماسكارا,Not Available,سائل
ريفلوشن ريلوديد مجموعة ظلال العيون  - ايكونيك فيفر,Revolution,65,42.25,5,3821,ظلال العيون,Not Available,بودرة
توب فيس بلاشر احمر خدود انستايل بلش اون - 011,Topface,59,17.7,5,70,أحمر خدود,Not Available,بودرة
مسكارا اي براو ديزاينر للحواجب من كيكو - شفاف,KIKO Milano,79,0.0,0,0,Not Available,Not Available,جــل
توب فيس كريم اساس مطفي سكين ويرمن,Topface,50,15.0,4.9,216,كريم أساس,Not Available,سائل
قلوس ملمع شفاه اديكت ليب ماكسيمايزر من ديور - 029 انتنس جريب,Dior,190,171.0,5,11,ملمع الشفاه,Not Available,Not Available
مجموعة الوجه ديسيرت نايت من اوفرا,OFRA,558.57,0.0,4.9,19,أحمر خدود - إضاءة - تسمير - ظلال العيون,Not Available,Not Available
شيجلام بلاشر أحمر خدود سائل كولور بلوم مات فينيش,Sheglam,26,0.0,4.9,110,أحمر خدود - ضد الماء,Not Available,سائل
بيوتي كرييشنز هايليتر فلاولس ستاي - واند قلو اب,Beauty Creations,59,44.25,0,0,إضاءة,Not Available,سائل
أحمر شفاه روج سائل ذا بالم جور من ذا بالم - هولا,theBalm Cosmetics,60,24.0,5,16,أحمر شفاه,Not Available,سائل
توب فيس كحل سائل لونج لاستينج مقاوم للماء - اسود كربوني,Topface,40,14.0,4.9,1074,ضد الماء - محدد العين,Not Available,سائل
توب فيس قلوس ملمع شفاه سوبرنوفا فوليوم - 005,Topface,48,19.2,5,266,ملمع الشفاه,Not Available,سائل
احمر شفاه روج فلفت من برجوا - 02,Bourjois,101,65.65,5,31,أحمر شفاه,Not Available,كريمي
توب فيس احمر شفاه روج انستايل كريمي - 011,Topface,50,15.0,5,71,أحمر شفاه,Not Available,كريمي
توب فيس خافي عيوب مصحح,Topface,59,19.47,4.9,1999,خافي عيوب,جافة - حساسة - دهنية - طبيعية - مختلطة,سائل - كريمي
ميبيلين محدد شفاه ليفتر مع حمض الهيالورونيك,Maybelline,37,24.05,5,83,تحديد الشفاه,Not Available,كريمي
توب فيس بلاشر احمر خدود انستايل بلش اون - 003,Topface,59,17.7,4.9,289,أحمر خدود,Not Available,بودرة
Not Available,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available
مجموعة الفرش الاساسية للسفر من ريل تكنيك - 4 قطع,Real Techniques,113.85,0.0,4.9,61,Not Available,Not Available,Not Available
كاتريس كحل سائل 24 ساعة برش لاينر مقاوم للماء,Catrice,17,14.45,5,1,ضد الماء - محدد العين,Not Available,سائل
مجموعة ظلال عيون بروان من هدى بيوتي - كراميل,HUDA BEAUTY,209.30,188.1,5,12,ظلال العيون,Not Available,بودرة
نوت كوزمتيك روج أحمر شفاه ديب امباكت,NOTE Cosmetique,39.02,29.27,0,0,أحمر شفاه,Not Available,كريمي
كاتريس كحل إنك سائل مقاوم للماء,Catrice,18,15.3,5,1,ضد الماء - محدد العين,Not Available,Not Available
كريم أساس لاستينج فينيش يدوم لمدة 35 ساعة من ريميل لندن,Rimmel London,72,54.0,4.9,13,ضد الماء - كريم أساس,Not Available,Not Available
توب فيس احمر شفاه روج انستايل اكستريم مطفي - 018,Topface,55,16.5,4.9,216,أحمر شفاه,Not Available,سائل
فلورمار أحمر شفاه روج سائل شاين كيس مي مور ليب تاتو,Flormar,59,44.25,0,0,أحمر شفاه,Not Available,سائل
شيجلام بلاشر أحمر خدود سائل كولور بلوم مات فينيش,Sheglam,26,0.0,4.9,110,أحمر خدود - ضد الماء,Not Available,سائل
كريم أساس لاستينج فينيش يدوم لمدة 35 ساعة من ريميل لندن,Rimmel London,72,54.0,4.9,13,ضد الماء - كريم أساس,Not Available,Not Available
قلم تحديد الحواجب من نيكس - بلاك 08,NYX,69,44.85,4.9,26,الحواجب,Not Available,كريمي
قلم تحديد الحواجب بروفشنال من ريميل لندن - 001,Rimmel London,32,24.0,4.9,829,الحواجب,Not Available,قلم
ميبلين ماسكرا ذا فالسيس لاش ليفت  - ألترا بلاك,Maybelline,57,0.0,4.9,19,ماسكارا,Not Available,سائل
أحمر شفاه روج تويست من مود ماتشر - بني,Mood Matcher,56.95,39.87,5,4,أحمر شفاه - ضد الماء,Not Available,كريمي
أحمر شفاه روج سبيس قلو من ايسنس,essence,21,17.85,5,10,أحمر شفاه,Not Available,كريمي
كونسيلر خافي عيوب برو كونسيل من ال اي قيرل - GC975,LA Girl,23,20.7,5,15,خافي عيوب,Not Available,Not Available
فلورمار ماسكرا هيرو فوليوم & كيرل - 10مل,Flormar,39,29.25,5,3,ماسكارا,Not Available,Not Available
احمر شفاه روج فلفت من برجوا - 03,Bourjois,101,65.65,5,110,أحمر شفاه,Not Available,كريمي
ميساودا مجموعة العيون ريدي واو جو - قطعتين,MESAUDA,99,84.15,4.9,40,ضد الماء - ماسكارا - محدد العين,Not Available,سائل
توب فيس احمر شفاه روج انستايل مطفي - 005,Topface,46,13.8,5,80,أحمر شفاه,Not Available,كريمي
سيسلي باريس أحمر شفاه روج لو فيتو الإصدار المحدود,Sisley,265,0.0,0,0,أحمر شفاه,Not Available,كريمي
مجموعة ظلال العيون لوتي من لوتي - رازبيري ريبل,Lottie,44,35.2,5,4,ظلال العيون,Not Available,بودرة
نوت كوزمتيك بودرة كريمية لومينوس سيلك,NOTE Cosmetique,59.03,44.27,0,0,بودرة تثبيت,جافة - حساسة - دهنية - طبيعية - مختلطة,كريمي
مجموعة الوجه و العيون بلوم بيبي بلوم من ايسنس - 02 بلوم يور اون واي,essence,42.55,36.17,4.9,84,أحمر خدود - تسمير - ظلال العيون - كنتور,Not Available,بودرة
ميك اوفر22 جل الحواجب - دارك براون - M1903,Make Over 22,36.06,34.27,4.9,162,الحواجب,Not Available,جــل
بودرة وجل الحواجب من كاتيا - بني غامق - KB002,Katia,29,0.0,4.9,94,الحواجب,Not Available,بودرة - جــل
جل تحديد الحواجب من ويبكو - كلاي,WBCo,67,33.5,5,4,الحواجب - ضد الماء,Not Available,جــل
مجموعة تحديد الوجه من ايلف - فاتح,Elf,45,0.0,4.9,16,كنتور,Not Available,بودرة
أحمر شفاه سائل روج فيلفيت إنك من برجوا,Bourjois,105,68.25,5,18,أحمر شفاه,Not Available,سائل
ميك اوفر22 قلم تحدد الشفاه  - LP08,Make Over 22,12.19,9.75,4.9,127,تحديد الشفاه,Not Available,كريمي
جل حواجب باوميد من بنفت - 03 وارم لايت براون,Benefit,135,0.0,5,2,الحواجب - ضد الماء,Not Available,جــل
قلم تحديد العين من باركود -07 أزرق,Barcode,17.25,0.0,5,39,محدد العين,Not Available,Not Available
توب فيس احمر شفاه روج انستايل اكستريم مطفي - 027,Topface,55,16.5,5,152,أحمر شفاه,Not Available,سائل
شارلوت تلبوري بخاخ مثبت مكياج اير برش فلوليس - 100مل,Charlotte Tilbury,180,171.0,5,121,Not Available,Not Available,بخاخ - مائي
إضاءة هايلايتر جيمي جلو لومينوس من ايسنس - 20,essence,21,17.85,4.9,96,إضاءة,Not Available,بودرة
مسكارا لونق ايز بلس اكتف من كيكو,KIKO Milano,85,0.0,0,0,ماسكارا,Not Available,Not Available
ريفلوشن احمر شفاه روج مطفي  - 115 بويز,Revolution,57.01,19.95,4.9,121,أحمر شفاه,Not Available,كريمي
كونسيلر خافي عيوب فلاش بيرفيكتور من ديور,Dior,155,0.0,5,13,خافي عيوب - ضد الماء,Not Available,كريمي
ماسكرا ستانداوت فوليوم من كيكو,KIKO Milano,89,0.0,5,29,ماسكارا,Not Available,سائل
قلم تحديد الشفاه أي ار ال فلتر فينيش من ريفلوشن -  فرابتشينو نود,Revolution,29,20.3,5,58,تحديد الشفاه,Not Available,كريمي
قلم تحديد وتكثيف الحواجب جيمي برو من بنفت - 5 بني أسود دافئ,Benefit,151,128.35,5,2,الحواجب - ضد الماء,Not Available,Not Available
بخاخ مثبت المكياج أول نايتر من اربن ديكاي - 118مل,URBAN DECAY,214.39,194.9,4.9,43,Not Available,جافة - حساسة - دهنية - طبيعية - مختلطة,بخاخ - سائل
بلاشر احمر خدود واضاءة هايلايتر كولور بلاي بلشد من ريلوف - كيوت,Relove,21,15.75,4.9,282,أحمر خدود - إضاءة,Not Available,بودرة
ماسكرا ديورشو ايكونيك اوفر كيرل من ديور - 090 أسود,Dior,185,0.0,5,2,ماسكارا,Not Available,Not Available
باليت فريدوم سيستم فليكسي 6 من انجلوت,INGLOT,65,48.75,0,0,Not Available,Not Available,Not Available
ميك اب فور ايفر برايمر ستيب ون هيدرا بوستر - 15مل,MAKE UP FOR EVER,190,104.5,0,0,برايمر,جافة - دهنية - طبيعية - مختلطة,كريمي
ميك اب فور ايفر كريم أساس إتش دي سكن,MAKE UP FOR EVER,245,183.75,4.9,138,ضد الماء - كريم أساس,دهنية - طبيعية - مختلطة,سائل
توب فيس قلم الحواجب - 006,Topface,25,8.75,4.9,35,الحواجب,Not Available,قلم
مايبيلين سوبر ستاي مات اينك نيويورك أحمر شفاه روج سائل - 330 اينوفيتور,Maybelline,73,0.0,4.3,6,أحمر شفاه,Not Available,سائل
قلم كحل ون موف السائل من انجلوت,INGLOT,105,78.75,5,2,محدد العين,Not Available,Not Available
قلم تحديد الشفاه من ماك - ورل,MAC,100,90.0,5,12,تحديد الشفاه,Not Available,كريمي
ميك اب فور ايفر سيروم معزز البشرة الترا اتش دي - 12مل,MAKE UP FOR EVER,190,186.9,4.8,53,برايمر,Not Available,سيروم
Not Available,Not Available,Not Available,0.0,Not Available,Not Available,Not Available,Not Available,Not Available
نوت كوزمتيك روج أحمر شفاه مينيرال مات ليب كريم,NOTE Cosmetique,49.02,36.77,0,0,أحمر شفاه,Not Available,كريمي
هدى بيوتي ليب بلاش تنت كريمي للخدود والشفاه,HUDA BEAUTY,119,107.1,5,4,أحمر خدود,جافة - دهنية - طبيعية - مختلطة,كريمي
تيرتير ملمع ومكبر للشفاه واتريزم,TIRTIR,39.42,0.0,0,0,ملمع الشفاه,Not Available,Not Available
بيوتي كرييشنز فاينل فينيش بيكيد هايلايتر,Beauty Creations,45,33.75,5,1,إضاءة,Not Available,بودرة
